Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
"Mngkin sya bkan org baik,dan sya tidak perlu di anggap baik.paling tdk sya tdk munafik dgn berpura""baik.karena yg terpenting sya bisa berbuat baik'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Dlm Kristen prinsip inkulturisasi dlm agama penting, bgmn mjd Katholik yg Indonesia ,menjadi Kristen yg Indonesia , sesuatu yg mungkin asing bagi Islam yg kental Arab.'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Copras calon presiden.. Ndak mikir.. Ndak mikirrrr... (Ndak mikir apa si kowi 1 periode aja babak belur..) URL,1,0,1,0,0,0,0,0,1,1,0,0
Cie tau ma jokowi ga dapet panggung mulai dah jilat-jilat Prabowo dasar lintah URL,1,1,1,0,0,0,0,0,1,1,0,0
"Barusan dongo dongoin pemotor yg klakson bertubi2 padahal jelas lampu merah. ""Woy dongo! Brisik norak!"" \n\nPas nengok taunya temen SMP (--!)\n\nDia : Chaink?\n\n*aku nangis nganti metu eluh getih puteeeh~'",1,1,1,0,0,0,0,0,1,1,0,0
"USER USER USER Kenapa pak prabowo suka kampanye negatif, kampungan dan menggelikan?'",0,1,0,0,0,0,0,0,0,0,0,0
"""Presidennya Pak Jokowi, gubernurnya saya dan Pak Anton, sehingga program selaras sejalan,"" kata Hasan.",0,0,0,0,0,0,0,0,0,0,0,0
"The Lie TJu siswi Kelas 1B, SMP Katolik Santo Petrus, 1984, istrinya Ronaldo Pardede siswa Kelas 1A, SMP Katolik Santo Petrus, 1984.'",0,0,0,0,0,0,0,0,0,0,0,0
Kalau nggak mau dengar Ulama dan tetap ngotot kriminalisasi ulama yaa kita lengserkan aja Jokowi,1,0,1,0,0,0,0,0,1,0,0,1
"USER Lo tuh yg bencong, bacot lo lebih2 dari cewe. Kaya banci yg ngamen gak dikasih duit bacotnya \xf0\x9f\x98\x92\xf0\x9f\x98\x92\xf0\x9f\x98\x92\nMending lo cakep mah, jelek Kaya gitu.\nMadesu lagi \xf0\x9f\x98\x84\xf0\x9f\x98\x84\nMentioned Gw langsung di quote tweet \xf0",1,1,1,0,0,0,1,1,0,1,0,0
Cina lg.. cina lg.. sebaiknya di usir aj ya? merusak sih kerjaannya,1,0,0,1,0,1,0,0,0,0,0,1
USER Ayoh bangsa indonesia bersihkan etnis cina ahok,1,0,0,1,0,1,0,0,0,0,0,1
"RT USER: Tolong lah, kalo liat saya, bok ya manggilnya pas lg berpapasan aja. Selain saya sedikit buta, saya juga agak budek.\n\nLg nunggu\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
USER enak bgt yah Om jawabannya.\n\ngmn klo udah bom sby jgn diperdebatkan lagi tersangkanya udah meninggal...',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER Kafir ada di Alquran....situ sehat???',0,0,0,0,0,0,0,0,0,0,0,0
RT USER Nggak ikut dukung calon presiden tapi sukanya ngatur Jokowi kenapa gak Prabowo aja yg diatur supaya menang dalam pemilihan presiden 2019.,1,0,1,0,0,0,0,0,1,1,0,0
USER Kan hebat Ahok bisa memaafkan bini slm 7 thn bukan spt yg ono kabur krn ketauan menalukan ngaku ulama kok kelakuan bejad',1,1,1,0,0,0,0,0,1,1,0,0
"Anda DIDUNGUKAN Islam, Quran mengajarkan AMORAL USER Ansor Sebagai agama, Islam punya posisi moralnya sendiri",1,1,0,1,1,0,0,0,0,0,1,0
"Owner disini Seo sama Tae, adminnya masih hiring bebs :3 #\xce\xb7\xce\xb3\xcf\x85\xd0\xbc\xcf\x85\xd1\x82\xc6\x92\xce\xb1\xd0\xbcs'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Okesip otak bolot gue konfyus :')""",0,1,0,0,0,0,0,0,0,0,0,0
yg jelas-jelas masih hidup itu prabowo anak soemitro pengkhianat bangsa,1,0,1,0,0,0,0,0,1,1,0,0
USER USER Yang perek kan ibu lo.. gimana sih.. pasti sdh dool ya',1,1,1,0,0,0,0,1,0,1,0,0
RT USER USER USER Pilih presiden yg jelas orang tua nya yang bukan pengkhianat negara,1,0,1,0,0,0,0,0,1,1,0,0
Ga apa sih Ahok prnh diblng penista agama tp ga kek politikus koruptor dipanggil urusan hukum ngeles pake sakit hati-hati ntar keterusan mati.,1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER Tolol sekali anda ini? Ngaji dimana kau ini kl agama islam sprti itu? Ketahuan ini orang ngajinya sm orang ngk jelas ini?',1,1,1,0,1,0,0,0,0,1,0,0
New post: Festival Pesona Tambora Angkat Eksotisme Alam dan Budaya Dompu dan Bima,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Bang USER melakukan itu. Dia tetap Kristen, istrinya tetap muslim. Bisa kok, dengan strategi tertentu.'",0,0,0,0,0,0,0,0,0,0,0,0
"Presiden Joko Widodo (Jokowi) membuka Kongres 29 Perhimpunan Mahasiswa Katolik Republik Indonesia (PMKRI).; ; USER berpesan di konteks tahun politik 2018, agar semua pihak menjaga kondisi. Kontestasi politik perlu diisi dengan adu program dan gagasan ra",0,0,0,0,0,0,0,0,0,0,0,0
"USER Cebong di kasih fakta dia bilang dusta, Cebong dikasih dusta dia bilang realita, Cebonger's emang bikin gemes\xf0\x9f\x98\x82""",1,1,0,1,0,0,0,0,1,0,1,0
USER USER Cina kafir ini mah...Bangsat lu!! Dasar Komunis !!',1,1,1,0,1,1,0,0,0,1,0,0
USER USER USER Rakyat kaum bani cebong',1,1,0,1,0,0,0,0,1,0,1,0
"KENAPA GUE NANGIS ANJIR, CUPU LO FIK!'",1,1,1,0,0,0,0,0,1,1,0,0
kangen edan USER USER',0,1,0,0,0,0,0,0,0,0,0,0
USER Ohh mami kontolku besar panjang 3jari setengah panjang lewat pusat aku..mungkin 3 aku ngentot mami.mami kecapaian...',0,1,0,0,0,0,0,0,0,0,0,0
"Di kuliah umum Maroko, ada yg bilang Anies ""Super Gubernur"".; Mungkin jaga perasaan, gak enak klo bilang ""Anda yg lebih layak jadi Presiden"" :-)",0,0,0,0,0,0,0,0,0,0,0,0
"Ini orang-orang maha benar nan suci maunya apa sih? \n\nPenghina presiden dilepas karena masih di bawah umur ngeluhnya nggak ditahan karena Cina.\n\nKalau misal ditahan, mungkin ngeluhnya pemerintah mau balik ke orba.\n\nNjuk geleme piye, su?'",1,1,0,1,0,0,0,0,1,0,1,0
Ga salah memang USER &amp; USER bilang antek Aseng tapi adiknya Prabowo bilang Prabowo pro Amerika. URL,1,0,1,0,0,0,0,0,1,1,0,0
"Dijodohkan Presiden, Pengantin Wanita Tajikistan Tampak ""Sedih""",0,0,0,0,0,0,0,0,0,0,0,0
"Peresmian dan Pemberkatan Gereja Katolik Hati Kudus Yesus Batu Gantung, Ambon'",0,0,0,0,0,0,0,0,0,0,0,0
"7. Kaga ngeliat tapi ""ngerasa"" wkakak dan gua ngerasa lagi tot sma setan'",0,1,0,0,0,0,0,0,0,0,0,0
RT USER: Eh ada wartawan Selandia Baru Rasa Kampret dan dibuat berita oleh Kampret disebar di WAG. Konferensi Pers tdk dilakukan\xe2\x80\xa6',1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER Pencitraan Lu...ah.......Prabowo msh tidur.....,1,0,1,0,0,0,0,0,1,1,0,0
"Ustadz Subki Al-Bughury, S. Sos.I saja mendukung Pilkada Damai di Kab. Sinjai Tanpa Hoax, Ujaran Kebencian dan Isu Sara,..KALAU ANDA...??; USER USER USER",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: #RETWEET\nSensasi Ngentot Dengan Cewek Cantik Berhijab ...\xf0\x9f\x98\x8d\n\n( Part1)\n\n#blowjob #kontol #hijab #ngentothijab #sepongkon\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER biasa bro dia ciri2 cebong adu domba begitu so lugu namanya juga cebong buzzer recehan yg begini\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0
(DETIKCOM | Jangan Buru-buru Tolak Wacana Pilkada Lewat DPRD) #pemilu #pemilu2019,0,0,0,0,0,0,0,0,0,0,0,0
"FPI itu ada dan NYATA, Darul Islam itu ada dan NYATA USER USER Isis itu tdk ada.. hnya propaganda politik",0,0,0,0,0,0,0,0,0,0,0,0
RT USER Prabowo sdh tua perlu generasi muda yg bisa blusukan dan Jokowi msh muda dan saat ini sering blusukan diberbagai pulau,1,0,1,0,0,0,0,0,1,1,0,0
"Mohon Maaf""; Kalau Sekarang Pemilihan PRESIDEN anda Memilih Siapa; Bpk Jokowi : Like; Bpk Prabowo : RT;",0,0,0,0,0,0,0,0,0,0,0,0
"Bukan ga berani, sepertinya.minoritas tau diri dan pasrahh, karena pembalasan milik Tuhan Allah.",0,0,0,0,0,0,0,0,0,0,0,0
napadah shopee kampang',1,1,0,1,0,0,0,0,1,0,1,0
"Bu, di perpustakaan orangnya pada bisu ya bu? | hah? Emang knp nak? | tuh mereka pada diem2an, ga ada yg bersuara | -__- ,'",0,0,0,0,0,0,0,0,0,0,0,0
lu baca bandingkan modal dgn hasil diperpanjang atau tidak dasar antek asing,1,0,1,0,0,0,0,0,1,1,0,0
USER Kerjaan? Tugas prakarya seni budaya? :3,0,0,0,0,0,0,0,0,0,0,0,0
USER kolam buaya kagak ada qey',0,0,0,0,0,0,0,0,0,0,0,0
USER Yu...mari kita songsong presiden baru ditahun 2019,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Mana mungkin w bani ngepost milik orang lain nik--""'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Cebong tidak akan pernah senang lihat kejayaan pk anis mereka akan ttp sirik. Yg parahnya klu junjungan dipuji habis habisan meskipun melakukan hal buruk.',1,1,0,1,0,0,0,0,1,0,1,0
RT USER: USER Klo busuk mawati beragama islam .. Maka dia Takut dg dirinya sendiri\nGejala gila nich nenek ..',1,1,1,0,0,0,1,0,0,1,0,0
"Salah satu obyek vital yg pengamanannya lemah itu gedung DPR. Smg dgn disahkannya UU Antiterorisme yg baru, DPR tak jadi sasaran bom bunuh diri. Amin. *Tapi doa saya biasanya tak terkabul \xf0\x9f\x98\x89*'",0,0,0,0,0,0,0,0,0,0,0,0
ini jalan dua platform ya\ndi fb juga jalan\nbom yang gede klo mau dapet',0,0,0,0,0,0,0,0,0,0,0,0
Dikira org katolik coba:(',0,0,0,0,0,0,0,0,0,0,0,0
USER berarti lo cacat',1,1,1,0,0,0,1,0,0,1,0,0
USER USER USER USER USER Hahahaha roti buaya mah buat nikahan pak',0,0,0,0,0,0,0,0,0,0,0,0
USER USER luhut bajingan',1,1,1,0,0,0,0,0,1,1,0,0
Me every night:\nAAAAA ANJENG GUE MALU BANGSAD. MAU ILANG AJA. AAAAAAAAA. APAAN SIH GUE JIJIK BANGET. AAAAAAAAA. INI APAAN SIH GUE DULU NGGAK DANTA. AAAAAAAAAAA. MAU ILANG AJA. AAAAAAAAAAAAAAA.',0,1,0,0,0,0,0,0,0,0,0,0
USER Terus??\nAlus nya di puji. Butut nya disebut butut. Goblog disebut goblog.',0,1,0,0,0,0,0,0,0,0,0,0
Yang sabar gua mah punya adek2 kunyuk yg bau kek sempak kuda',0,1,0,0,0,0,0,0,0,0,0,0
Tuhan itu iBlis . Iblis itu Tuhan . Agama onta',1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER USER USER USER Assalamu alaikm ibu USER tlng hrp bantuanx u kmi #korbanphkfreeport,0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER Para jendral propaganda mereka perang propaganda dgn jualan utamanya pki dan cinaisasi..,1,0,0,1,0,1,0,0,0,0,1,0
USER Ngentot donk',0,1,0,0,0,0,0,0,0,0,0,0
"Pesan Presiden Joko Widodo,""Saya meyakini Negara kita Indonesia akan semakin besar dan kuat apabila Ulama dan Umaro beriringan"". Selengkapnya terlait pesan Bapak Presiden simak video berikut ini #JokowiSilaturahmidenganUlama..#JokowiCintaUlama..#JokowiAja",0,0,0,0,0,0,0,0,0,0,0,0
NGAKAK! Para barisan cebong sakit hati mau pake isu saracen utk nyerang Anies-Sandi agar gagal dilantik,1,1,0,1,0,0,0,0,1,0,1,0
RT USER USER Prabowo simulut busuk Rizieq anies Fadlizon Fahri mereka kumpulan sampah negara jd kelakuan mereka juga kaya sampah,1,1,1,0,0,0,0,0,1,1,0,0
"Bak kata orang Indonesia tu, kalau pelaburan luar tak wujudkan peluang perkerjaan, itu bukan pelaburan tapi penjajahan ekonomi. Jangan kesal kemudian. Ubah selagi sempat.",0,0,0,0,0,0,0,0,0,0,0,0
"USER Betul , lalu knp tdk ada hindu nusantara,budha nusantara,khonghucu nusantara.kristen nusantars..Whats wrong? Why? Coba argumennya prof sambil ngopi &amp; guyon2\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0,0,0,0
Masih aja ada 'Orang Berpendidikan' berpikir Ekonomi syari'ah adalah ekonomi pembangunan para ekstrimis,0,0,0,0,0,0,0,0,0,0,0,0
USER waktu itu blm ada buzzer idiot...',0,1,0,0,0,0,0,0,0,0,0,0
"Lebih baik mendengar suara bom, guntur, geledek, petir, atau gunung meletus daripada mendengar suara tangismu yang buat aku tak bisa berbuat apa-apa.\n#sidomi'",0,0,0,0,0,0,0,0,0,0,0,0
Cagub Jabar Bicara Soal Toleransi di Muzakarah ICMI Jabar,0,0,0,0,0,0,0,0,0,0,0,0
Cuma manusia otak dungu yg sekarang ini teriak-teriak 'bubarkan pki' buku buat dibaca!! Jgn bodoh! Otak kosong mulut nyap nyap!,1,1,1,0,0,0,0,0,1,1,0,0
Kisah pengemis yahudi buta\xf0\x9f\x98\xa2',0,0,0,0,0,0,0,0,0,0,0,0
"Pelaksanaan Makin dekat, Presiden Jokowi Minta Promosi #AsianGames2018 Digencarkan USER #ratas â?¡ï¸? â??Presiden Minta Promosi Asian Games Makin Gencarâ??; ;",0,0,0,0,0,0,0,0,0,0,0,0
USER cebong emang jagonya bikin dan sebar hoax',1,1,0,1,0,0,0,0,1,0,1,0
"Kreatifitas masyarakat Desa Berdaya USER itu tiada batas, dan mampu meningkatkan prekonomian serta menghidupkan roda ekonomi mikro di desa.; salam berdaya dari Desa Sengon,Prambanan.; #SharingHappiness",0,0,0,0,0,0,0,0,0,0,0,0
Setelah kasus PKI di LBH rame-rame antek komunis membuat opini dan steitmen mengaburkan kebangkitan PKI,1,0,0,1,0,1,0,0,0,0,1,0
"Tiga isu penting TGB Zainul Majdi, justru karena tiga isu itu satu kesatuan: Kuatkan ekonomi umat, sejahterahkan rakyat kecil dan budayakan Pancasila.",0,0,0,0,0,0,0,0,0,0,0,0
"Gelap ada 5 macam, gelap kerana hari malam, gelap mata kerana buta, gelap otak tiada ilmu, gelap hati tiada agama, gelap hidup tiada kerja.'",0,0,0,0,0,0,0,0,0,0,0,0
Revisi hukum pidana dengan memasukkan klausul mengenai PSK sukarela sudah sangat dibutuhkan. Indonesia yang gencar mempromosikan diri sebagai surga wisata internasional senyatanya perlu memagari... URL,0,0,0,0,0,0,0,0,0,0,0,0
"RT RPGpedia ""Gubernur Jaman Now dekat dengan Rakyat pilih nomor 1; ; #KamiGanjarYasin ; #KandangBant3ng; ; Salamnya; #TemannyaRPG; #namakuRUDY; #TemannyaRUDY",0,0,0,0,0,0,0,0,0,0,0,0
USER WOI BOLOT',1,1,1,0,0,0,1,0,0,1,0,0
Kenapa USER bicaranya sesuatu yg remeh temeh spt masalah kalajengking krn belio tau oposisinya spt USER itu pasti nyinyir jd stress dan stroke sendiri...krn emang dosen ga laku...bacot gede hasil karya ga ada... bahkan anak asuhnya mayor dungu,1,1,0,1,0,0,0,0,1,0,1,0
"""Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita,â?? tutur Djarot di hadapan peserta Rakercabsus PDI_Perjuangan Kota Gunungsitoli.; ; #GubernurZamanNow ; #DjarotSihar2 ; #SumutPilih2Djoss #DjarotSiharMenang #GunungSitoli #PDIPerjuangan",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: USER sekalian kalo di pasar nemu tukang jualan pisang, makiin aja abangnya gara gara dia pendukung LGBT!!!!!! haduh\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0
"USER USER USER Setipe sama yang dibelain. \nKata andalan ""cebong"" adalah pemuas syahwatnya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0,0,0,0
"Ajak semua Muslim cari tahu siapa Muhammad sebenarnya, jangan sampai dia enak2 cocok2 penis bangsa ini jadi susah",1,1,0,1,1,0,0,1,0,0,1,0
"USER Eh dungu, ngapain lu masih mensen2 gue, katanya mau muter alun gue.\nLu itu cuma bisa forward berita tanpa analisa.\nKelompok MAHO mana ada yg cerdas wk wk wk'",1,1,0,1,0,0,0,1,0,0,1,0
USER USER USER USER hehe typical bani pekok. ga bs bantah trs danga dungu dah.',1,1,0,1,0,0,0,0,1,0,1,0
"USER USER USER ~improvisasi itu lagu..al Qur'an itu tafsir..masak susah mikir gituan..murotal itu improv..Tilawatil Qur'an itu improv..raut mukamu itu tafsir..cara kentutmu itu tafsir..cara ngentot aja tafsir..cara kawin itu tafsir...ngaji yg bener.!!""",1,1,1,0,0,0,0,0,1,1,0,0
SEMOGA KITA TERMASUK ORANG2 DENGAN WAJAH YG BERSERI2 ð??? #JumatBerkah; ; Ù?Ù?Ø¬Ù?Ù?Ù?Ù? Ù?Ù?Ù?Ù?Ù?Ù?Ø¦Ù?Ø°Ù? Ù?Ù?Ù?Ø§Ø¶Ù?Ø±Ù?Ø©Ù?; Wajah-wajahÂ (orang-orang mukmin) pada hari itu berseri-seri.(Al-qiyamah: 22); Ù?Ù?Ù?Ù?Ø¬Ù?Ù?Ù?Ù? Ù?Ù?Ù?Ù?Ù?Ù?Ø¦Ù?Ø°Ù? Ø¨Ù?Ø§Ø³Ù?Ø±Ù?Ø©Ù?; DanÂ wajah-wajahÂ (orang kafir) pada hari itu,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Yang panik itu yang mau ganti presiden tapi g tau calonnya siapa! Ups mungkin karena g bisa berbuat banyak!!!!! Karena dibawah kepemimpinan pak USER banyak koruptor tertangkap!!! Jadi mau ganti presiden!!! Siapa tau bisa di nego!!,1,0,1,0,0,0,0,0,1,1,0,0
Haruskah aku buat thread jadi TKI dimalaysia dengan jam kerja 16jam? Sebenernya ini kilang memang jahanam betol',1,1,0,1,0,0,0,0,1,0,1,0
.; Ekonomi : hancur; Subsidi : dicabut; BBM : mahal; Listrik : naik tdk karuan; Sembako : tak terjangkau rakyat; Politik : kisruh terus; Agama : dinistakan terus; Kebijakan : tdk pro rakyat; HAM : terbengkalai; Leadership : LEMAH; ; Dua periode?,1,0,1,0,0,0,0,0,1,1,0,0
USER USER Dan Indonesia harus menghormati AS!!\n\nNtu sape nyang kemaren ngomong begitu??\nWahhh dr roman2nye pasti antek ASING tuh',1,0,1,0,0,0,0,0,1,1,0,0
"Bersiap usir sepasang= ASING-CINA,, USER USER USER USER USER USER USER SelamatkenHutan",1,0,1,0,0,1,0,0,0,1,0,0
"Fuh..bila ada orang cadang nak tutup tahfiz.\nMaka berbondong-bondong la manusia melayu kutuk habis-habisan demi agama islam katanya.Tapi aku tengok rupa yang melalak macam yahudi lagi,siap buat live kat socmed yang dia tengah tunjuk langit kat zouk.Sola",0,0,0,0,0,0,0,0,0,0,0,0
dr. Sam Aliano; ; Calon Presiden 2019.; ; Indonesia Bebas Hutang. â??; Indonesia Bubar Pas Kiamat. â??; Umroh Gratis per 1 Orang. â??,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Pencipta hoaxs ya presiden dan wakilnya',1,0,1,0,0,0,0,0,1,1,0,0
"*dari swasta katolik\n\nyoi aku TK sampe SMA di swasta katolik, ketemu temen yang itu2 aja selama 12++ tahun, belakangan mikir yaudahlah toh 1-2 tahun lagi keluar dari situ'",0,0,0,0,0,0,0,0,0,0,0,0
Muncul sudah antek antek PKI dah berani muncul terang-terangan mudah-mudah pemerintah tidak tinggal diam. URL,1,0,0,1,0,1,0,0,0,0,1,0
"Su Pin siswi Kelas 1C, SMP Katolik Santo Petrus, 1984, istrinya Ronaldo Pardede siswa Kelas 1A, SMP Katolik Santo Petrus, 1984.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER kalau kualitasnya gini jangankan bayar nanti 31 Mar, gratis pun mending pake antena nonton di Indos*ar \xf0\x9f\x98\xa3 URL",0,0,0,0,0,0,0,0,0,0,0,0
USER 1. Mengandung ekstrak lidah buaya \n2. Tidak mengandung Alkohol\n3. Memiliki rasa manis\n4. Tidak bereaksi terhadap obat lain\n5. Aman digunakan untuk anak2 &amp; bayi\n6. Kemasan finger off yg tak bersentuhan dgn luka\n7. Tidak perih pada l,0,0,0,0,0,0,0,0,0,0,0,0
"Islam datang di Indonesia dengan dialog kebudayaan. Itulah alasan mendasar Islam dapat dengan mudah berkembang, karena antara Islam dan budaya tidak pernah dipertentangkan",0,0,0,0,0,0,0,0,0,0,0,0
USER onta ya bukan aku\xf0\x9f\x98\x92',0,0,0,0,0,0,0,0,0,0,0,0
"USER Sya lebih khawatir lgi klo dek tsamara gak brnti ngetwit hal2 yg gak penting,. Sya takut antusiasme rakyat merosot liat kader partai sperti ini, Harus jdi pertanyaan besar apakah rakyat sudah tak tertarik lgi liat PSI? Apakah ada trust yg hil",0,0,0,0,0,0,0,0,0,0,0,0
Bagaimana perasaan walubi kalo umat budha di indonesia yg di usir dan di bantai???,1,0,0,1,1,0,0,0,0,0,1,0
USER Giliran ambruk cuma planga plongo kaya ayam kena tetelo ?? USER ; ; #Putin; #PrabowoUntukIndonesia; #2019GantiPresiden,1,1,1,0,0,0,0,0,1,1,0,0
Beda kristen dg agama lain>siapa yg percaya YESUS sbg Juruslamat& Tuhan! Mk menerima ROH KUDUS-sbg Penolong& Penghibur! *bkn dg kekuatan qt*,0,0,0,0,0,0,0,0,0,0,0,0
PRESIDEN SOEHARTO AKAN RESMIKAN TIGA MUSEUM DIÂ TMII,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Lu nyindir pak de? ?. #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0
"Jgn ada yg percaya dgn akun ini\n\n\xe2\x9e\xa1 USER \n\xe2\x9e\xa1 WA 081381413774\n\nAwal nya dia ga percaya sy buat\nCAMSEX, trus sy buktikan Vc beberapa detik, pas suruh Tf alesan nya neko2\n\n\xe2\xac\x87Ni muka nya kaya monyet \xe2\xac\x87 URL",1,1,1,0,0,0,1,0,0,1,0,0
"USER USER bicara sains kok nonton youtube, lakukan eksperimen sendiri, jgn nonton youtube yg bisa dimodifikasi sama pembuatnya, hadeh pantes GEblek'",1,1,1,0,0,0,0,0,1,1,0,0
Presiden Jokowi Sebut Soft Launching Bandara Kertajati 24 Mei,0,0,0,0,0,0,0,0,0,0,0,0
"#PojokSatu Polisi Masih Selidiki Kasus Presiden #PKS, Punya Kemungkinan Tak Ada Unsur Pidana",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Begitu pula kristen, teman saya banyak yg dari GKJW. Penerapan dalam kehidupannya pun berbeda dengan kristen yg ada di indonesia daerah lain.\nJadi menurut saya, kultur budaya nusantara yg beragam tsb mampu berkolaborasi dgn agama/k",0,0,0,0,0,0,0,0,0,0,0,0
"Jokowi sudah menyerah saatnya gantikan Jokowi, lengserkan jokowi qishosjokowi URL",1,0,1,0,0,0,0,0,1,0,0,1
"USER Nasdem itu sudah jadi bahan tertawaan anak kecil seluruh Indonesia. Omongan kader2nya asbun. Yg mau jadi cawapres Jokowi itu cuma khayalan kader2 partai. Rakyat ga ada yg peduli, kecuali #2019GantiPresiden",1,0,0,1,0,0,0,0,1,0,1,0
"USER USER USER USER Gini umat islam di bodohi pake kata fiksi. Dan alasan salman rusdhi mbuat ""the santanicverse"" berasal pembodohan seperti ini. Fiksi itu imanijer *angan2. Kalau tujuan untuk membela USER banyak nara",0,0,0,0,0,0,0,0,0,0,0,0
USER USER KAMU LAH HOMO YG PALING SIAL BAJINGAN GOBLOK...KALAU TERLALU GIAN KAMU AMPUT ANJING DITEPI JALAN TU.....SEMOGA KAMU TERIMA BALASAN NYA NANTI...',1,1,1,0,0,0,0,1,0,1,0,0
Mengajak anak-anak dalam peledakan bom tidak mungkin muncul dari orang yang memahami Islam. Itu tindakan keji.\n - Aman Abdurrahman',0,0,0,0,0,0,0,0,0,0,0,0
"Pacarnya Bowie, cece si banci salon dan banci tampiln\xf0\x9f\xa4\xa3 URL",0,1,0,0,0,0,0,0,0,0,0,0
"USER Udah dmcin ae zon, bilang kampang gitu. kok jadi kesel bgst lah'",1,1,1,0,0,0,0,0,1,1,0,0
USER Alah kntl',1,1,1,0,0,0,0,1,0,1,0,0
USER Gi ngocok memek say',0,1,0,0,0,0,0,0,0,0,0,0
"RT USER: Babang dgn kontol tebel, jembut rimbun, colinya bikin ngiler \xf0\x9f\x98\xb0 USER USER USER USER\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0
USER Gue baru nyadar kalo situ baru ngefollowback saya. Kelamaan umroh ya? Mana oleh-oleh onta mekkah? Iya salam kenal Dav.',0,0,0,0,0,0,0,0,0,0,0,0
USER Bubarkan saja kpk biar leluasa para koruptor memperkaya diri di Negri ini,1,0,0,1,0,0,0,0,1,0,0,1
"USER USER USER Susah bang, jawa uda dipegang jokowi, antek dia semua, sedihhh sih'",1,0,1,0,0,0,0,0,1,1,0,0
USER Cuma rezim ini org kaya dia berani tampil di layar kaca. Mohon segera ambil tindakan USER USER,1,0,1,0,0,0,0,0,1,0,0,1
RT USER mmg otoriter! Buktinya USER selalu OTT? Pdhal dri partai politiknya sendiri byk ya? USER & USER Ditangkap smua?,1,0,0,1,0,0,0,0,1,0,1,0
"Dosa di rumah atau di tempat privasi kamu, itu kamu dengan Tuhan. \n\nTapi, jgn mempengaruhi budaya songsang ini kepada mereka yg tidak bersetuju denganmu dan jgnlah merosakkan sistem kekeluargaan normal manusia.\n\nTolak budaya LGBT \xf0\x9f\x8f\xb3\xef",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER Cebong itu badut nya China \xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81 cuma dikipasin sama uang recehan galaknya bukan main\xf0\x,1,1,0,1,0,1,0,0,0,0,1,0
"Apakah berkat solat dan mengaji atau berkat belajar ilmu yang dikembangkan para kafir, Pak Lukman?",1,0,0,1,1,0,0,0,0,0,1,0
"Yang heran memang, dalam Budaya Indonesia hari ini, orang seperti Arteria, Fahri, Fadli- yg jualannya memang cuma teater- terus menerus juga jadi narsum berita. Yang punya kamera juga jelas memang cuma mencari teater, sengaja dibuat insentif buat monyet.",1,1,0,1,0,0,0,0,1,0,1,0
CEPAT BERIKAN AKU BEBERAPA EKOR CHANGBIN HYUNK. PENGEN DIBULLY SAMPE TITIT DARAH PENGHABISAN',0,1,0,0,0,0,0,0,0,0,0,0
"Kok cuma cina non muslim yg dibantai? Tuh si USER jg cina, usir jg dong.",1,0,0,1,1,1,0,0,0,0,0,1
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Salah,0,0,0,0,0,0,0,0,0,0,0,0
